(6604)[2018-08-30 13:52:31.557891] [LM_DEBUG]  CONF: <-- TaskCompleted
(6604)[2018-08-30 13:52:31.557891] [LM_DEBUG]  CONF: <-- ExecuteTask
(6604)[2018-08-30 13:52:31.557891] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:31.557891] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:31.557891] [LM_DEBUG]  TASK_COMPLETED
(6604)[2018-08-30 13:52:31.557891] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:31.557891] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:31.558868] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:31.558868] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:31.558868] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:31.558868] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:31.558868] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:31.558868] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  CONF: --> ExecuteTask
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  Not in process 540
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  got unlock event
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  CONF: --> ResumeAllServices
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  CONF: --> SuspendResumeAllServices
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 13:52:37.231387] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  FirstService service Resumed
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  CONF: <-- SuspendResumeAllServices
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  CONF: <-- ResumeAllServices
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  CONF: --> TaskCompleted
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  CONF: <-- TaskCompleted
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  CONF: <-- ExecuteTask
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 13:52:37.232361] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 7
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  EventManager service Resumed
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 3
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  TASK_COMPLETED
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 6
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  COMEventHandler service Resumed
(6604)[2018-08-30 13:52:37.233339] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  HistoryEventHandler service Resumed
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  WMIEventHandler service Resumed
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  WinLogEventHandler service Resumed
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 3
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 2
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 3
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.234314] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 2
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 3
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 2
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 3
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 2
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 13:52:37.235289] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  StatusEventHandler service Resumed
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 3
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 1
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  LastService service Resumed
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 3
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 13:52:37.236266] [LM_DEBUG]  GmsService: sending message to EventManager
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  CONF: --> TaskCompleted
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  CONF: <-- TaskCompleted
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 3
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  TASK_COMPLETED
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.237242] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  StatusEventHandler
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  EventHandler::HandleAceMessage
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  Handling event
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  STEH: --> GenerateEvents
(6604)[2018-08-30 13:52:37.238217] [LM_DEBUG]  STEH: --> GetManageabiltyAndFeaturesState
(6604)[2018-08-30 13:52:37.260669] [LM_DEBUG]  Capability=0x31111140 State=0x11111140 platform=0x42240421
(6604)[2018-08-30 13:52:37.268476] [LM_DEBUG]  AmtState=0 RpatState=0 KvmState=0 TDTState=0 CustomerType=0 ManageMode=0
(6604)[2018-08-30 13:52:37.268476] [LM_DEBUG]  STEH: <-- GetManageabiltyAndFeaturesState Status: 0
(6604)[2018-08-30 13:52:37.271401] [LM_DEBUG]  StatusEventHandler: GetMEState failed
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  STEH: <-- GenerateEvents
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  STEH: --> requestDisplaySettings
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  STEH: <-- requestDisplaySettings
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  EventManager
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  EventManager::HandleAceMessage
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  Event manager post event to StatusEventHandler
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  GmsService: sending message to StatusEventHandler
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  EventManager::publish event Local Management Service resumed.  to StatusEventHandler
(6604)[2018-08-30 13:52:37.272378] [LM_DEBUG]  Event manager post event to WinLogEventHandler
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  EventManager:: Filter blocked Subscribe WinLogEventHandler for event
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  Event manager post event to WMIEventHandler
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  EventManager:: Filter blocked Subscribe WMIEventHandler for event
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  Event manager post event to HistoryEventHandler
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  EventManager:: Filter blocked Subscribe HistoryEventHandler for event
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  Event manager post event to COMEventHandler
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  GmsService: sending message to COMEventHandler
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  EventManager::publish event Local Management Service resumed.  to COMEventHandler
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  Configurator
(6604)[2018-08-30 13:52:37.273353] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  StatusEventHandler
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  EventHandler::HandleAceMessage
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  Handling event
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  STEH: --> handleStatusChanged
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  category=9 id=92
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  STEH: <-- handleStatusChanged
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 13:52:37.275305] [LM_DEBUG]  COMEventHandler
(6604)[2018-08-30 13:52:37.276281] [LM_DEBUG]  EventHandler::HandleAceMessage
(6604)[2018-08-30 13:52:37.276281] [LM_DEBUG]  Handling event
(6604)[2018-08-30 13:52:37.276281] [LM_DEBUG]  COMEventHandler::handle_event
(6604)[2018-08-30 13:52:37.276281] [LM_DEBUG]  COMEventHandler::COMLogging
(6604)[2018-08-30 13:52:37.276281] [LM_DEBUG]  COMEventHandler::COMLogging - after CoInitializeEx
(6604)[2018-08-30 13:52:37.276281] [LM_DEBUG]  COMEventHandler::COMLogging - after CoCreateInstance
(6604)[2018-08-30 13:52:37.276281] [LM_DEBUG]  COMEventHandler::COMLogging - after QueryInterface
(6604)[2018-08-30 13:52:37.276281] [LM_DEBUG]  Sending RiseAlert, alert id: 92, message: Local Management Service resumed.
(6604)[2018-08-30 13:52:37.277258] [LM_DEBUG]  RiseAlert sent
(6604)[2018-08-30 13:52:37.277258] [LM_DEBUG]  COMEventHandler::COMLogging - after CoUninitialize
(6604)[2018-08-30 13:52:37.277258] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.591331] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  Configurator
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  CONF: --> ExecuteTask
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  Not in process 524
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  got suspend event
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  CONF: --> SuspendAllServices
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  CONF: --> SuspendResumeAllServices
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  CONF: --> SuspendAceService
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  Deactivating LastService
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  GmsService: sending message to LastService
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.592307] [LM_DEBUG]  CONF: <-- SuspendAceService
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: <-- SuspendResumeAllServices
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: <-- SuspendAllServices
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: --> TaskCompleted
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: <-- TaskCompleted
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: <-- ExecuteTask
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  TASK_COMPLETED
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  LastService
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  GMSC: --> HandleAceMessage
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  LastService suspendSubService()
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  GMSC: <-- HandleAceMessage Status: 527
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  Configurator
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  CONF: --> CompleteSuspendAceService
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  LastService service suspended
(6604)[2018-08-30 17:57:39.593284] [LM_DEBUG]  COMPLETING SUSPEND for LastService
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: <-- CompleteSuspendAceService
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 7
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: --> SuspendAceService
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  Deactivating StatusEventHandler
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GmsService: sending message to StatusEventHandler
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: <-- SuspendAceService
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 2
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  Configurator
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  StatusEventHandler
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  EventHandler::HandleAceMessage
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  StatusEventHandler suspendSubService()
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  Configurator
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: --> HandleAceMessage
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  SERVICE_STATUS_CHANGED
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: --> ChangeServiceState
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: --> CompleteSuspendAceService
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  StatusEventHandler service suspended
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  COMPLETING SUSPEND for StatusEventHandler
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: <-- CompleteSuspendAceService
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  AsyncActivationManager: refreshing on operation, waiting 6
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  CONF: --> SuspendAceService
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  Deactivating COMEventHandler
(6604)[2018-08-30 17:57:39.594261] [LM_DEBUG]  GmsService: sending message to COMEventHandler
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: <-- SuspendAceService
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: --> SuspendAceService
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  Deactivating HistoryEventHandler
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message to HistoryEventHandler
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: <-- SuspendAceService
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: --> SuspendAceService
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  Deactivating WMIEventHandler
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message to WMIEventHandler
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: <-- SuspendAceService
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: --> SuspendAceService
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  Deactivating WinLogEventHandler
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message to WinLogEventHandler
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: <-- SuspendAceService
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: <-- ChangeServiceState Status: 2
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  CONF: <-- HandleAceMessage
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  COMEventHandler
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  EventHandler::HandleAceMessage
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  COMEventHandler suspendSubService()
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.595237] [LM_DEBUG]  HistoryEventHandler
(6604)[2018-08-30 17:57:39.596213] [LM_DEBUG]  EventHandler::HandleAceMessage
(6604)[2018-08-30 17:57:39.596213] [LM_DEBUG]  GmsService: sending message to Configurator
(6604)[2018-08-30 17:57:39.596213] [LM_DEBUG]  GmsService: sending message - found destination service
(6604)[2018-08-30 17:57:39.596213] [LM_DEBUG]  HistoryEventHandler suspendSubService()
(6604)[2018-08-30 17:57:39.596213] [LM_DEBUG]  GMSC: <-- handle_output
(6604)[2018-08-30 17:57:39.596213] [LM_DEBUG]  GMSC: --> handle_output
(6604)[2018-08-30 17:57:39.596213] [LM_DEBUG]  WMIEventHandler
